microns,Back,Si,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Ni,Cu,Zn,Se,Br,Kr,Rb,Sr,HgL,,Compton,elastic,sum,Flux0,Flux1
        68310.00000000000,16367.71,-204941.5,18237.64,1764.716,1737.481,-265.0617,17070.96,-49.94773,-57.2939,5.858554,-18.15789,726.3323,-8.821959,25.60302,652.1234,-2.992269,354.9419,-6.466202,-10.09418,74.53421,70.46626,,4487472,1023094,-1300.351,   3.456648E+08,   2.057631E+08
        68320.00000000000,16885.91,-200379.2,13830.49,2967.593,625.2657,-1125.537,15630.43,44.89815,-38.23439,-39.76343,1.154241,1565.238,-14.52627,41.03517,632.8594,-5.437377,353.5965,-8.684989,-12.30126,66.34066,76.98305,,4566772,999297.4,-1454.764,   3.456648E+08,   2.050191E+08
        68330.00000000000,16816.2,-169394.9,14064.57,4757.842,-957.5556,205.0052,14657.11,-149.4174,-17.47775,-45.89066,-16.42071,878.7753,-9.997561,35.15649,613.6075,-3.375561,347.1659,-5.254457,-5.942955,63.65799,69.0994,,4518830,994774.1,-1598.315,   3.456648E+08,   2.063322E+08
        68340.00000000000,16927.88,-181847.5,15889.7,3518.313,1076.443,-610.5927,13736.71,-78.40678,-59.34951,-18.2565,-13.67632,715.0485,-4.23126,28.43981,608.4927,-5.883561,347.753,-5.269207,-13.1955,71.33696,65.40933,,4497690,1035402,-1384.275,   3.456648E+08,   2.059649E+08
        68350.00000000000,15926.83,-165082.2,16436.17,847.5356,970.6674,-611.3922,13601.1,36.81741,-33.17937,-24.03324,7.361044,649.2223,-12.93129,14.22819,640.3859,1.696195,346.323,-4.787796,-2.972322,83.06583,84.23087,,4507020,1014190,-1017.177,   3.456648E+08,   2.055662E+08
        68360.00000000000,16699.11,-178857.1,18964.29,-4.220258,-427.528,-627.0751,11058.35,87.09286,-85.20233,7.999741,9.891581,968.2371,-17.69843,31.89623,620.235,0.265583,345.3097,-2.544105,-1.902804,95.20698,76.52807,,4517866,999541.7,-1223.536,   3.456648E+08,   2.057044E+08
        68370.00000000000,18016.55,-242944.8,15219.79,784.4453,-793.8368,-848.7947,11024.35,-75.10758,-60.65934,-36.44704,-23.05729,793.4221,-9.289469,13.9957,607.2147,-7.660551,338.7284,-9.697046,-16.42174,70.33261,67.73447,,4523904,1020664,-1801.254,   3.456648E+08,   2.061621E+08
        68380.00000000000,16477.96,-175523,19609.95,5705.953,1106.038,-546.1488,10015.64,-156.9285,-54.28216,-34.00434,-14.66644,437.207,-17.21434,36.09798,619.4274,-4.137079,348.7467,-10.76067,-10.82868,52.16719,59.91607,,4476208,1001839,-717.1884,   3.456648E+08,   2.061351E+08
        68390.00000000000,15776.37,-181941.2,14577.47,5620.801,-330.6351,-268.765,11460.56,-52.56213,-76.69918,-21.05591,-13.10478,342.3303,-15.38734,35.85387,614.5604,1.618225,349.3281,-5.11128,-10.16957,55.82371,70.50783,,4533656,965053.1,-1218.143,   3.456648E+08,   2.068935E+08
        68400.00000000000,16433.85,-185156.5,15360.05,8739.879,-1424.802,-265.6041,11907.84,93.09179,-48.58077,-47.24485,-15.13889,508.9498,-5.365149,29.30017,605.9551,0.8658998,365.878,-2.446194,-6.627866,51.65889,48.17422,,4498715,1013513,-1240.815,   3.456648E+08,   2.064641E+08
        68410.00000000000,17788.77,-235543.1,17628.67,6727.635,-1125.505,-498.6998,10395.01,-90.45164,-75.93144,-22.83826,-34.58694,473.1129,-26.4273,19.93429,624.7512,0.8644445,350.0205,-11.04581,-12.19884,54.84839,67.81548,,4466033,1022412,-1549.245,   3.456648E+08,   2.068990E+08
        68420.00000000000,15513.73,-169804.9,25014.34,2417.395,-490.9828,15.63815,7454.736,-75.55434,-35.23999,-19.43248,-8.465738,338.83,-11.88919,39.71724,603.6643,1.812212,336.8703,-3.700007,-7.660989,44.64585,74.08752,,4545885,1010752,-1436.213,   3.456648E+08,   2.067176E+08
        68430.00000000000,15243.94,-140741.5,16070.47,5507.668,1190.055,-377.8498,6725.846,-50.75857,-6.073307,-6.420461,-8.890837,366.4305,-11.54311,19.12161,630.0734,2.469125,345.4716,-7.000427,-13.73484,39.76571,65.67386,,4485514,978518.4,-690.8301,   3.456648E+08,   2.064671E+08
        68440.00000000000,16360.99,-128269.7,26413.49,5000.192,-442.3449,-262.1616,4872.622,-103.6501,-50.27682,-40.95295,-44.67207,272.2574,-2.977689,31.08023,622.7601,-1.84207,342.4518,-8.37079,-13.39261,36.0259,71.66283,,4449420,1020066,-1153.862,   3.456648E+08,   2.065553E+08
        68450.00000000000,15883.83,-195947.1,19663.82,6445.031,-171.8537,-619.6439,5566.583,-58.59851,-64.5123,-15.74552,-35.71317,346.3249,-5.483284,34.09813,645.2461,-1.936003,331.6239,-5.586879,-5.670768,37.57885,80.82291,,4505634,993289.8,-1126.739,   3.456648E+08,   2.060800E+08
        68460.00000000000,15918.58,-215323.5,24796.83,1923.751,-189.1678,-251.5846,7303.947,-101.2838,-80.11969,-1.029963,-21.62504,373.2391,-11.45655,34.37133,634.8607,-4.325948,349.2215,-7.217957,-10.51432,48.37435,50.27732,,4567981,983392.5,-1258.718,   3.456648E+08,   2.062218E+08
        68470.00000000000,16514.64,-188983.3,24506.21,1127.203,1652.921,-357.0209,6460.21,-79.50093,-49.44257,-16.87049,-30.51512,456.5062,-1.532526,28.84097,634.7522,-5.995798,349.7016,-4.308713,-8.51875,39.55218,68.6414,,4466572,1010592,-1083.316,   3.456648E+08,   2.063764E+08
        68480.00000000000,15199.16,-200588,24031.57,2453.14,172.8441,58.5052,5165.339,-185.5321,-17.89892,-48.33065,-23.90972,297.0457,-4.544925,26.04578,638.9286,-0.2787098,331.1642,-7.030434,1.034744,38.16761,82.04261,,4513372,986028.1,-892.8146,   3.456648E+08,   2.060804E+08
        68490.00000000000,15872.96,-182960.1,24813.95,5506.332,-1508.212,-10.70019,6390.109,-150.9486,-47.36196,-8.103023,-3.571246,252.3073,-5.572225,29.09178,614.5544,2.87967,349.0732,-2.383377,-11.5298,43.95353,84.08829,,4495778,989870.1,-790.1187,   3.456648E+08,   2.063025E+08
        68500.00000000000,16085.33,-204716.8,22996.54,4758.322,458.4832,-246.9609,6360.354,-139.7494,-68.38058,-22.83566,-27.5116,286.3401,-8.505509,32.62136,606.7437,-0.8407708,326.8673,-3.522365,-11.89433,39.27303,72.26414,,4446588,1031032,-1341.004,   3.456648E+08,   2.064890E+08
        68510.00000000000,14569.32,-141684.9,21327.76,3393.502,1221.775,-524.3333,4537.59,-158.5535,0.466893,-7.648127,-18.47314,244.6047,-6.745111,30.45481,623.0215,0.1532308,350.0676,-1.127298,-7.181561,43.14361,75.96027,,4551422,1002569,-926.5914,   3.456648E+08,   2.063832E+08
        68520.00000000000,15975.22,-215252.5,22212.32,1654.766,-684.2206,-377.6302,4859.304,-88.09383,-62.9886,-26.54276,-19.81771,200.2812,-17.44811,37.98258,620.5202,-5.600483,353.2569,-0.6208811,-13.17599,47.20128,60.34206,,4436804,975800.8,-1605.846,   3.456648E+08,   2.071531E+08
        68530.00000000000,16562.93,-242316.4,24312.03,4463.72,-1199.903,-189.5143,3883.897,-213.5375,-32.56405,-27.7464,-33.3972,189.2789,-10.12697,27.73285,612.2053,-3.427261,329.6549,-5.4115,-9.145078,33.17865,75.16443,,4457858,989527.3,-1452.457,   3.456648E+08,   2.075379E+08
        68540.00000000000,16645.3,-179820.7,23709.7,11594.79,-900.2644,-156.209,6209.619,-181.0152,-48.5018,-36.1854,-23.32544,251.3325,-11.71105,24.86032,623.4242,0.3085066,338.5899,-7.722532,-12.35245,47.30009,73.71453,,4454141,991561.2,-1056.088,   3.456648E+08,   2.066760E+08
        68550.00000000000,15763.28,-189692.9,27484.53,3822.241,1248.437,422.1378,4551.825,-78.28056,-56.7291,-17.28803,-20.99749,269.136,-9.609534,27.82486,613.0979,-1.286099,340.5653,-6.399334,-5.94797,35.83319,70.84334,,4518060,997993.6,-356.8691,   3.456648E+08,   2.073315E+08
        68560.00000000000,16261.4,-201708.7,24619.51,9037.069,377.2477,-600.5396,4319.05,-101.6231,-83.58039,-38.02864,-7.153018,240.1107,-12.24449,19.44764,610.0952,-4.001354,322.5678,-5.747472,-0.5296562,41.64124,65.13966,,4439902,987335.4,-1408.822,   3.456648E+08,   2.074363E+08
        68570.00000000000,14774.36,-165273.2,27792.03,5304.74,-291.9642,-740.1777,4704.857,-66.50268,-81.1805,-2.701191,-17.41217,255.5714,-5.724065,31.44654,644.25,1.915921,351.9928,-4.550871,-3.011499,42.45974,75.5165,,4491542,982396.1,-75.73713,   3.456648E+08,   2.066764E+08
        68580.00000000000,16168.96,-208259.7,21225.17,4590.993,599.61,-674.2957,4186.887,-165.4914,-45.3395,-32.25013,-16.99958,287.5008,-12.73994,22.88358,624.2161,-5.063234,360.0326,-2.924681,-9.900922,35.60555,69.74471,,4448143,995837.1,-1066.456,   3.456648E+08,   2.065867E+08
        68590.00000000000,15542.18,-173533.5,20115.38,7433.118,437.0909,-882.2596,3055.834,-108.0593,-62.0433,0.04484426,-29.18415,139.8365,-9.946274,27.04388,595.6085,-4.758919,337.3193,-2.968464,-2.087141,38.92134,67.23434,,4495307,968871.8,-1144.3,   3.456648E+08,   2.062995E+08
        68600.00000000000,15186.76,-207536.3,25233.22,6771.868,-973.7261,397.1472,3093.391,-65.12444,-51.33738,-22.82837,-22.08428,235.0148,-5.157812,29.14611,623.1204,-4.308572,338.8053,-3.364228,-6.147012,30.02846,82.95846,,4460028,979045.1,-1187.608,   3.456648E+08,   2.062315E+08
        68610.00000000000,15923.08,-192012,18659.27,5631.11,-333.566,-282.1518,4015.525,-46.94681,-53.84607,-40.18687,-16.26479,237.1981,-12.75117,35.012,622.6566,1.389035,348.1665,-5.086002,-8.237216,37.19933,71.39449,,4465756,1003446,-1580.886,   3.456648E+08,   2.061214E+08
        68620.00000000000,16405.83,-241867.2,21127.52,6845.83,-127.6309,-371.3793,4497.944,-92.65058,-79.03802,-16.71956,-23.283,255.8963,-13.76784,21.81697,608.1813,-3.666669,337.5726,-5.987959,-9.591889,34.87005,65.85717,,4455504,975458.4,-1531.069,   3.456648E+08,   2.069597E+08
        68630.00000000000,16077,-242140.4,21316.37,7609.544,47.60496,-709.0438,4242.157,-132.9672,-46.90072,-23.75173,-2.172421,196.9542,-17.44517,20.19142,595.8949,-6.636112,340.5031,-2.94277,-10.06337,30.98281,68.82676,,4428916,994736.9,-1226.225,   3.456648E+08,   2.060768E+08
        68640.00000000000,15817.24,-191417.7,22829.09,6023.516,60.81498,-539.8414,3453.613,-53.64987,-78.03873,-53.16773,8.860396,236.4006,-9.709698,30.64042,618.6161,-3.09937,357.707,-8.128319,-6.211129,48.22371,75.75047,,4427976,982087.5,-1574.805,   3.456648E+08,   2.065358E+08
        68650.00000000000,15796.12,-204390.3,23611.85,5381.687,230.4249,-12.61581,5028.516,-74.46217,-14.42501,-40.72847,-14.88649,367.8829,-7.673436,22.74471,614.7192,-2.780748,333.6517,-1.583601,-1.102248,48.37803,78.48988,,4471562,1023593,-1259.732,   3.456648E+08,   2.066532E+08
        68660.00000000000,15303.8,-181416.3,25203.68,2751.603,-175.6599,-328.7248,3950.691,-44.99801,-33.42321,-19.48191,-19.99292,261.6776,-15.47935,34.56871,586.4612,0.7088404,341.0002,-3.358625,-7.784274,45.04796,91.0923,,4449473,986525.2,-558.4595,   3.456648E+08,   2.074288E+08
        68670.00000000000,14838.79,-150388.4,19890.25,8616.579,364.6328,-243.8102,4770.072,-113.5988,-37.25072,-17.12194,-28.6093,263.7089,-14.50153,20.67121,615.7865,0.4636939,328.5787,-6.036141,-10.5264,41.36217,87.65385,,4471474,994555,-684.4504,   3.456648E+08,   2.074056E+08
        68680.00000000000,15360.44,-195217.7,25665.93,5343.987,283.6214,-8.651468,4497.363,-90.66379,-28.50685,-40.82039,-17.14241,300.3762,-0.9179897,33.46992,610.025,-1.579237,327.2812,-7.501853,-5.253664,47.55059,76.10343,,4474185,992443.9,-1214.684,   3.456648E+08,   2.073607E+08
        68690.00000000000,15791.61,-183791.6,26649.87,6787.898,-420.0976,-853.0374,3447.251,-166.4468,-56.1466,-15.41434,-11.69794,304.011,-12.35662,24.47671,578.7269,0.08406793,331.4047,-2.032389,-5.668756,45.77753,84.07911,,4429922,1002651,-1085.066,   3.456648E+08,   2.073850E+08
        68700.00000000000,16127.78,-243164.6,21535.38,4204.958,-1167.309,14.5618,3178.952,-157.91,-56.06978,-48.61537,-28.25366,248.5161,-5.552818,24.35199,627.0851,-4.156099,342.2454,-7.892593,-5.766768,43.4143,76.40353,,4439288,1001798,-1267.15,   3.456648E+08,   2.075757E+08
        68710.00000000000,14953.67,-172526,22382.58,7843.989,-1174.029,403.6724,4428.921,-102.3807,-53.3281,-20.33741,-18.44386,273.1248,-9.615498,27.44636,619.9152,-3.440046,348.374,-0.4958577,-8.915474,50.77627,75.02929,,4436900,990834.4,-655.6112,   3.456648E+08,   2.070090E+08
        68720.00000000000,14645.93,-141883.3,26442.06,3522.8,1345.94,-773.2858,4658.939,-95.17317,-22.17177,-22.36648,-24.34334,290.9413,-6.392126,37.66034,605.9669,3.374616,329.6863,-0.3541448,0.795,46.949,89.05809,,4507922,964689.9,-1015.02,   3.456648E+08,   2.065644E+08
        68730.00000000000,15285.45,-161332.1,20837.46,1856.668,-137.2499,-425.4251,4497.543,-31.47991,-53.04118,-28.34692,-20.83771,379.307,-10.92688,30.05995,619.2741,-4.657298,361.4728,-7.624569,-16.0034,61.37782,73.31272,,4460141,1017904,-622.5294,   3.456648E+08,   2.072152E+08
        68740.00000000000,15463.05,-223728.9,21378.41,5581.758,710.5978,-476.1322,4355.917,-123.2153,-43.89077,-11.82294,-28.43476,352.267,-14.77166,32.60678,605.1662,-0.7271327,337.9472,-0.5903718,-3.699651,51.3511,72.21871,,4455356,973008.6,-943.5885,   3.456648E+08,   2.064316E+08
        68750.00000000000,16449.4,-172951.9,17184.33,3270.868,-747.3712,-592.2306,4204.284,-91.55949,-88.42738,-30.56885,-18.7529,400.4157,-6.338921,33.23142,600.2042,-4.400297,338.664,-4.487749,-8.12088,58.2952,75.79443,,4401762,988909.8,-1449.291,   3.456648E+08,   2.060797E+08
        68760.00000000000,15388.75,-222552.4,20940.72,5829.201,772.3605,-870.8832,3605.937,-153.5525,-31.4312,-28.16401,-11.96927,327.8941,-13.04529,15.04427,589.5721,-0.4760601,339.9734,-3.35847,-8.390192,61.57629,77.39878,,4485630,986064.6,-1080.127,   3.456648E+08,   2.062008E+08
        68770.00000000000,14437.63,-180955.3,26133.04,6935.222,520.0186,-782.1743,4802.573,-132.3716,-28.20762,-17.99257,-20.38802,267.7375,-5.694814,33.62564,619.9483,-3.721499,335.3394,-3.192518,2.943884,52.76718,77.90768,,4406468,982037.5,-1104.409,   3.456648E+08,   2.064974E+08
        68780.00000000000,15081.37,-188028.8,26031.57,5906.595,1787.849,-497.419,4117.198,-111.7554,-42.0448,-28.84438,-19.5308,214.9572,-11.37204,29.38344,620.0727,0.664358,354.5976,-3.901005,-8.322556,44.00805,59.63986,,4437234,988958.9,-858.429,   3.456648E+08,   2.063936E+08
        68790.00000000000,15344.53,-158979.9,29501.79,3566.184,-86.54086,-254.1275,4415.061,-90.95761,-31.69584,-36.58251,-17.17719,288.8422,1.215865,25.28055,634.1073,-0.818221,346.7997,-6.454133,-9.077863,45.64642,89.717,,4454597,1001177,-1711.591,   3.456648E+08,   2.065991E+08
        68800.00000000000,15647.11,-192190.2,27029.04,5837.757,272.1041,-920.7374,4582.136,-125.0757,-48.28148,-25.40524,-7.790164,253.632,-4.68212,25.72304,626.6477,0.3248094,332.7888,-3.571224,-13.72939,45.19146,65.88305,,4377478,981688.2,-1215.888,   3.456648E+08,   2.072248E+08
        68810.00000000000,14879.8,-145610.8,24937.4,3654.709,-818.4534,-337.3758,3946.131,-100.4473,-54.39185,-4.416327,-19.04123,214.109,-3.448925,34.10172,626.0771,-1.20659,344.0596,-8.138489,-5.848803,51.90881,69.45975,,4414922,985995.3,-779.5465,   3.456648E+08,   2.072840E+08
        68820.00000000000,14861.84,-198551.4,25182.17,2303.833,1446.556,-1239.917,4020.588,-105.9634,-38.06587,-17.74782,-10.86341,350.6205,-3.450829,38.05497,618.084,-0.9791119,347.8893,-8.745151,-6.482603,43.81852,88.45208,,4401376,960088,-1175.894,   3.456648E+08,   2.072677E+08
        68830.00000000000,15386.58,-158852.8,18838.89,6522.678,-1449.189,193.4686,4165.656,-100.4266,-54.31522,-37.96358,-10.16257,252.8513,-10.86646,23.47003,596.1362,0.5959049,340.7424,-6.23299,-6.732326,42.48376,77.53784,,4437323,979564.7,-671.3029,   3.456648E+08,   2.070612E+08
        68840.00000000000,16403.1,-195331.3,28548.04,586.3848,1370.817,-576.0823,3839.183,-133.847,-78.21841,-26.45337,1.670707,319.1192,-9.788017,28.10112,634.3104,-4.737217,342.3931,-6.375422,-9.932261,45.68217,79.58324,,4430752,976366.8,-1797.668,   3.456648E+08,   2.073513E+08
        68850.00000000000,14746.41,-164438.9,24004.4,4137.767,-605.0974,51.08323,3864.914,-129.155,-48.73894,-22.32082,-20.10348,294.3319,-3.231332,30.10258,623.2385,-3.656191,340.6452,-2.960251,-8.921792,43.45073,82.07367,,4440279,978435.1,-1132.171,   3.456648E+08,   2.072233E+08
        68860.00000000000,15726.7,-202749.9,21547.85,8566.387,-1759.312,-978.4738,2477.359,-94.05611,-57.4688,-39.39296,-35.24387,215.2932,-1.029344,25.23106,625.1179,-1.647499,347.8998,-6.470482,-6.166423,47.18249,49.65576,,4418050,1003060,-1680.703,   3.456648E+08,   2.071695E+08
        68870.00000000000,15793.85,-230256.3,33042.52,4166.926,-1451.576,-487.3385,3598.689,-100.5638,-47.67832,-32.49907,-28.36969,215.5183,-3.858466,25.45851,596.4199,1.584756,334.1994,-7.515744,-7.063119,44.35775,73.5967,,4414934,984124.5,-1122.193,   3.456648E+08,   2.061815E+08
        68880.00000000000,16198.22,-232506.4,21591.19,1407.006,308.0822,-681.8814,4541.583,-57.76465,-31.20653,-47.96756,-26.68196,289.6533,-8.004333,24.45658,581.2409,-3.363762,362.8016,-8.01829,-14.07377,55.3702,73.73967,,4447001,964662.6,-1248.117,   3.456648E+08,   2.062952E+08
        68890.00000000000,15780.61,-201729.8,23133.07,8633.42,-285.9136,-945.7586,4871.485,-104.772,-97.64676,-10.19671,-3.961942,398.2274,-8.453522,31.61972,617.579,-3.083186,330.2015,-3.233812,-11.44818,78.30708,78.55685,,4421334,1002234,-1221.521,   3.456648E+08,   2.057393E+08
        68900.00000000000,16570.46,-206773.3,18015.56,5922.37,-993.5084,-900.9176,3796.237,-171.4629,-47.37144,-25.29919,-15.21827,271.976,-4.588884,18.42052,609.7272,-2.512964,344.7578,-4.0188,-9.872456,56.82614,62.92424,,4449910,970800.8,-1456.319,   3.456648E+08,   2.057442E+08
        68910.00000000000,16000.55,-229650.9,25687.96,3976.396,-68.43056,-986.4244,4384.638,-88.34472,-65.60838,-11.94643,-32.5504,287.8678,-17.27553,37.00428,607.4258,-2.459539,328.5059,-9.456268,-7.337331,66.82509,71.58123,,4505060,1027644,-1443.906,   3.456648E+08,   2.064384E+08
        68920.00000000000,15233.22,-103205,27822.36,6443.019,1327.092,-1112.006,4443.816,-65.88978,-59.07931,4.062736,-5.915621,268.6877,-6.071663,27.647,601.8312,0.6185747,328.8744,-4.467397,-2.704966,64.21781,62.54549,,4419240,976794.5,-1201.185,   3.456648E+08,   2.061206E+08
        68930.00000000000,15849.89,-166371.1,25919.4,7489.886,-1351.005,-46.02677,3168.406,-141.8933,-84.3362,-5.068487,-15.62732,270.3943,-7.437917,26.54815,620.8154,-1.075965,333.9149,-7.768135,-10.93821,63.99442,64.56792,,4401648,993621.1,-1189.598,   3.456648E+08,   2.060306E+08
        68940.00000000000,16770.25,-245099.4,23446.14,3015.339,-1518.957,-796.3801,2998.501,-164.6909,-5.910738,-23.30454,-40.86995,252.7654,-8.216658,27.8107,625.0115,-2.07087,335.9605,-4.613084,-10.66652,68.0881,68.68642,,4497828,941268.3,-1090.598,   3.456648E+08,   2.072850E+08
        68950.00000000000,14807.45,-158909.6,27369.52,6750.296,644.3679,-623.1481,3546.452,-104.7418,-55.44746,-16.50755,-18.25721,426.7767,-8.352541,28.55635,603.4311,-0.8752281,334.8704,-5.004689,-8.062893,72.55622,67.51501,,4419216,1033266,-1193.716,   3.456648E+08,   2.071998E+08
        68960.00000000000,15462.07,-185587.5,19977.45,11656.55,-540.6016,-359.6623,3955.841,-99.69088,-49.07161,-32.28674,-14.76531,505.9151,-3.468888,28.9413,578.5577,-1.826331,337.2492,-6.46529,-4.409842,60.9651,71.70692,,4429390,933208.6,-1270.842,   3.456648E+08,   2.069911E+08
        68970.00000000000,15561.12,-185124.9,19557.31,5989.903,953.019,-252.6004,3678.184,-173.618,-12.18573,-27.32637,-14.50752,262.9401,-15.81141,26.57073,606.5769,-4.092709,336.6665,-4.012743,-12.22959,46.99655,73.31541,,4451588,970448.8,-1435.188,   3.456648E+08,   2.071451E+08
        68980.00000000000,15489.46,-173366.2,23806.48,3787.134,-795.5294,-360.2103,3702.807,214.8237,-24.73362,-17.47329,-5.188655,172.7979,-8.831442,28.45518,610.5663,-1.711638,338.004,-5.893731,-6.655664,34.29492,73.43554,,4403926,1014979,-1138.538,   3.456648E+08,   2.076379E+08
        68990.00000000000,15036.47,-175484.5,20442.45,7308.028,677.8355,-132.9486,3510.961,-47.71627,-23.08219,-10.71732,-10.76266,200.3792,-3.016096,32.82362,621.0471,-3.249274,333.504,-3.243243,-2.155925,37.9675,80.44201,,4376134,960098.3,-1156.129,   3.456648E+08,   2.069212E+08
        69000.00000000000,15118.5,-185074.5,21510.35,4382.369,370.2214,-178.5959,3390.308,-83.97662,-27.70133,-19.01131,-13.00598,441.3094,-3.865534,27.77092,597.0735,-2.797368,329.2342,-5.277572,-11.65854,43.71432,72.94966,,4425243,972756.2,-816.4091,   3.456648E+08,   2.070121E+08
        69010.00000000000,16404.72,-157988.4,25299.86,3012.012,259.6696,-715.2841,2897.501,-144.3014,-60.278,-38.59689,-18.13021,170.5268,-17.64344,30.35322,599.0443,-5.125903,343.4903,-9.222266,-17.50716,41.94706,62.24208,,4433998,978115.7,-1528.561,   3.456648E+08,   2.066931E+08
        69020.00000000000,16182.75,-182850.7,26149.56,4052.833,1343.151,-62.80919,4466.279,-141.2438,-45.09793,-26.4001,-24.18232,233.4608,-14.87997,19.05301,600.3656,-1.507537,331.958,-9.137389,-10.87699,42.57045,63.77705,,4411146,988314.4,-1485.568,   3.456648E+08,   2.061348E+08
        69030.00000000000,16677.85,-227927.6,18453.7,2844.411,525.309,-50.81305,5983.045,-123.6638,-64.92725,-17.66329,-25.57722,370.9529,-11.26602,20.29697,593.321,-6.827791,334.4305,-7.522163,-8.58517,38.78252,71.13238,,4396410,978462.1,-1767.922,   3.456648E+08,   2.063549E+08
        69040.00000000000,14976.47,-154769.7,27772.95,6885.361,728.1799,-574.1612,6367.835,-58.43845,-36.63224,-47.2643,-29.61686,466.4213,-11.74597,24.54589,606.8846,0.7902155,324.6755,-7.136427,-4.845651,50.30787,87.00114,,4452534,976959.6,-872.5709,   3.456648E+08,   2.061633E+08
        69050.00000000000,16355.99,-204105.6,21471.85,2274.501,88.12847,-399.3822,5225.868,-126.6805,-63.95274,-25.33997,-23.21257,407.601,-19.69724,29.83631,635.9261,-4.233252,314.0454,-1.925407,-9.363,47.16049,82.60596,,4371023,985924.3,-1340.598,   3.456648E+08,   2.063967E+08
        69060.00000000000,15637.54,-217729.1,25951.59,3405.851,1080.14,-497.1124,4471.375,-109.0361,-41.5815,-22.33058,-12.61095,324.4464,-17.58647,37.83799,607.7366,-3.984883,324.3174,-9.062116,-1.327529,44.6768,63.4167,,4380822,968604.2,-1061.672,   3.456648E+08,   2.065399E+08
        69070.00000000000,15992.54,-188906.4,17120.72,4720.907,105.3006,-640.1847,4328.495,-81.35017,-57.91979,-34.0364,-22.58406,421.8499,1.07535,24.35211,595.8826,-3.980411,332.2585,-6.612147,-6.827333,50.08245,65.72687,,4420480,993367.9,-1162.932,   3.456648E+08,   2.072144E+08
        69080.00000000000,16138.71,-193440.5,21428.16,7427.544,868.5578,-848.7,4643.291,-118.5601,-38.26155,-37.91027,4.526447,354.2159,-10.71887,17.77796,611.2468,-3.105692,326.3284,-3.369076,-3.267424,49.25059,80.26322,,4375565,989521.1,-1436.96,   3.456648E+08,   2.072816E+08
        69090.00000000000,15178.17,-151333.9,23412.54,5133.933,11.57888,-840.4706,5482.344,-108.578,-33.30111,-34.26811,-31.08969,339.1893,-14.88585,40.13508,581.981,1.066164,342.3737,-9.037929,-8.340155,47.19739,71.11932,,4422152,967561.2,-1388.528,   3.456648E+08,   2.073632E+08
        69100.00000000000,15761.21,-202627.9,24127.15,3847.284,791.9045,-596.2922,4838.438,-171.3528,-28.17028,-9.728167,-18.99208,283.6214,-9.417801,34.05729,593.3618,-2.670393,323.1432,-5.266235,-14.72878,38.36351,68.86734,,4392200,970395.8,-1170.244,   3.456648E+08,   2.076713E+08
        69110.00000000000,15813.34,-191044.9,29971.14,4306.979,739.2438,-1113.903,3718.925,-118.4118,-53.14349,-42.12506,-30.46076,193.2981,-7.326912,33.69123,586.3321,-2.477797,325.597,-1.621428,-4.260485,34.67522,76.54819,,4411050,949901.5,-1459.511,   3.456648E+08,   2.075902E+08
        69120.00000000000,16547.04,-195140.4,19527.85,6110.878,-1039.615,-743.8234,4226.808,-159.3756,-90.99579,-35.48388,-14.41946,207.1635,-10.53974,20.33601,563.2157,0.563302,316.7976,-9.046865,-10.3303,39.99756,73.04508,,4401116,979756.3,-1240.411,   3.456648E+08,   2.076780E+08
        69130.00000000000,15626.58,-216143.4,22356.77,1749.101,-253.5706,-334.8584,3618.41,-133.3966,-53.21799,-8.765794,-27.72549,187.2599,-8.35353,26.59948,571.418,-2.313484,315.3365,-4.671284,-6.639696,39.73533,73.6082,,4377287,982805.9,-1044.579,   3.456648E+08,   2.072521E+08
        69140.00000000000,15247.44,-189624.6,28396.78,4186.802,633.8161,-900.0003,3613.118,-77.91566,-69.83862,-37.84149,-19.89222,223.0458,-0.001584061,18.11603,610.2587,-4.514028,329.1508,-3.746125,-5.306535,40.43251,68.50485,,4399232,952790.4,-1705.315,   3.456648E+08,   2.072098E+08
        69150.00000000000,14915.43,-168546.6,31842.09,4261.498,-424.3086,-370.3249,2801.961,-116.0208,-42.88397,-37.12683,-30.6418,217.5392,-11.1429,16.68002,594.0045,0.3873196,329.7906,-4.743824,1.054619,42.73527,68.48107,,4398378,945861.7,-1456.053,   3.456648E+08,   2.068113E+08
        69160.00000000000,16437.97,-192764.9,19726.44,4715.77,249.3365,-1072.423,3796.713,-120.8867,-70.979,-30.13146,-7.015628,259.5829,-14.03175,16.95522,597.1374,-4.666227,325.8034,-9.195787,-5.18424,38.62701,78.91034,,4402668,973197.2,-1520.634,   3.456648E+08,   2.065984E+08
        69170.00000000000,15379.55,-143086,28115.4,1917.146,642.6404,-963.3547,3801.618,-92.65879,-28.88381,-29.0752,-15.89295,353.1165,-1.831655,31.74265,609.4886,-2.064751,341.5775,-9.170848,-14.20717,48.15014,60.32809,,4370054,964579.9,-1703.235,   3.456648E+08,   2.064548E+08
        69180.00000000000,14861.45,-128618.1,18816,4459.697,392.2757,-108.184,3623.652,-56.96072,-70.29725,-35.73021,-11.34142,571.0217,-10.66908,27.55876,594.3317,-1.928015,332.472,-3.476613,-3.222455,45.09483,67.44926,,4365427,1048579,-950.3714,   3.456648E+08,   2.067821E+08
